Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Per_Year,Tenure_Ratio,Education_Income_Ratio,Distance_Per_Income,Years_Per_Promotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
46,0,150,2,4,1228,4,60,3,2,4,7379,17433,2,11,3,3,1,12,3,2,6,3,1,4,567.6153846153846,0.46153846153846156,1475.8,0.00027100271002710027,3.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
42,0,179,2,5,1231,4,79,4,2,1,6272,12858,7,16,3,1,1,10,3,4,4,3,0,3,570.1818181818181,0.36363636363636365,1045.3333333333333,0.0003188267176789415,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
60,0,696,7,4,1233,2,52,4,2,4,5220,10893,0,18,3,2,1,12,3,3,11,7,1,9,401.53846153846155,0.8461538461538461,1044.0,0.0013407393219689715,5.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32,0,116,13,3,1234,3,77,2,1,2,2743,7331,1,20,4,3,1,2,2,3,2,2,2,2,914.3333333333334,0.6666666666666666,685.75,0.0047376093294460644,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
32,0,1316,2,2,1235,4,38,3,2,3,4998,2338,4,14,3,4,0,10,2,3,8,7,0,7,454.3636363636364,0.7272727272727273,1666.0,0.00040008001600320064,8.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
36,0,363,1,3,1237,3,77,1,3,1,10252,4235,2,21,4,3,1,17,2,3,7,7,7,7,569.5555555555555,0.3888888888888889,2563.0,9.753242953281966e-05,0.875,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
33,0,117,9,3,1238,1,60,3,1,4,2781,6311,0,13,3,2,1,15,5,3,14,10,4,10,173.8125,0.875,695.25,0.003235082674335011,2.8,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40,0,107,10,3,1239,2,84,2,2,2,6852,11591,7,12,3,2,1,7,2,4,5,1,1,3,856.5,0.625,1713.0,0.0014592149423610099,2.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25,0,1356,10,4,1240,3,57,3,2,4,4950,20623,0,14,3,2,0,5,4,3,4,3,1,1,825.0,0.6666666666666666,990.0,0.0020197939810139365,2.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
30,0,1465,1,3,1241,4,63,3,1,2,3579,9369,0,21,4,1,1,12,2,3,11,9,5,7,275.3076923076923,0.8461538461538461,894.75,0.00027932960893854746,1.8333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
42,0,458,26,5,1242,1,60,3,3,1,13191,23281,3,17,3,3,0,20,6,3,1,0,0,0,628.1428571428571,0.047619047619047616,2198.5,0.0019708914493632504,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
35,0,1212,8,2,1243,3,78,2,3,4,10377,13755,4,11,3,2,1,16,6,2,13,2,4,12,610.4117647058823,0.7647058823529411,3459.0,0.0007708614376565812,2.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
27,0,1103,14,3,1244,1,42,3,1,1,2235,14377,1,14,3,4,2,9,3,2,9,7,6,8,223.5,0.9,558.75,0.006261180679785331,1.2857142857142858,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
54,0,966,1,4,1245,4,53,3,3,3,10502,9659,7,17,3,1,1,33,2,1,5,4,1,4,308.88235294117646,0.14705882352941177,2100.4,9.521089212605922e-05,2.5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,0,1117,2,1,1246,1,72,4,1,4,2011,19982,1,13,3,4,1,10,5,3,10,5,7,7,182.8181818181818,0.9090909090909091,1005.5,0.0009940357852882703,1.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19,1,504,10,3,1248,1,96,2,1,2,1859,6148,1,25,4,2,0,1,2,4,1,1,0,0,929.5,0.5,464.75,0.005376344086021506,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
29,0,1010,1,3,1249,1,97,3,1,4,3760,5598,1,15,3,1,3,3,5,3,3,2,1,2,940.0,0.75,940.0,0.00026588673225206064,1.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,0,685,3,3,1250,4,85,3,4,4,17779,23474,3,14,3,1,0,36,2,3,10,9,0,9,480.5135135135135,0.2702702702702703,4444.75,0.0001687289088863892,10.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
31,0,1332,11,2,1251,3,80,3,2,1,6833,17089,1,12,3,4,0,6,2,2,6,5,0,1,976.1428571428571,0.8571428571428571,2277.6666666666665,0.0016095990635059995,6.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
31,0,1062,24,3,1252,3,96,2,2,1,6812,17198,1,19,3,2,0,10,2,3,10,9,1,8,619.2727272727273,0.9090909090909091,1703.0,0.0035226772346983706,5.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,0,326,3,3,1254,3,48,2,2,4,5171,16490,5,17,3,4,0,13,2,3,6,1,0,5,369.35714285714283,0.42857142857142855,1292.75,0.000580046403712297,6.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,920,3,3,1255,3,96,1,5,4,19740,18625,3,14,3,2,1,25,2,3,8,7,0,7,759.2307692307693,0.3076923076923077,4935.0,0.0001519679854110734,8.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
49,0,1098,4,2,1256,1,85,2,5,3,18711,12124,2,13,3,3,1,23,2,4,1,0,0,0,779.625,0.041666666666666664,6237.0,0.00021376656690893543,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
36,0,469,3,3,1257,3,46,3,1,2,3692,9256,1,12,3,3,0,12,2,2,11,10,0,7,284.0,0.8461538461538461,923.0,0.0008123476848090983,11.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
48,0,969,2,2,1258,4,76,4,1,2,2559,16620,5,11,3,3,0,7,4,2,1,0,0,0,319.875,0.125,853.0,0.00078125,1.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
27,0,1167,4,2,1259,1,76,3,1,3,2517,3208,1,11,3,2,3,5,2,3,5,3,0,3,419.5,0.8333333333333334,839.0,0.0015885623510722795,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29,0,1329,7,3,1260,3,82,3,2,4,6623,4204,1,11,3,2,2,6,2,3,6,0,1,0,946.1428571428571,0.8571428571428571,1655.75,0.0010567632850241545,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,0,715,1,3,1263,4,76,2,5,4,18265,8733,6,12,3,3,0,25,3,4,1,0,0,0,702.5,0.038461538461538464,4566.25,5.474652359575167e-05,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29,0,694,1,3,1264,4,87,2,4,4,16124,3423,3,14,3,2,2,9,2,2,7,7,1,7,1612.4,0.7,4031.0,6.201550387596899e-05,3.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,1320,20,3,1265,3,89,4,1,3,2585,21643,0,17,3,4,0,2,5,2,1,0,0,0,861.6666666666666,0.3333333333333333,646.25,0.007733952049497293,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44,0,1099,5,3,1267,2,88,3,5,2,18213,8751,7,11,3,3,1,26,5,3,22,9,3,10,674.5555555555555,0.8148148148148148,4553.25,0.0002745141100252553,5.5,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
33,0,536,10,5,1268,4,82,4,3,3,8380,21708,0,14,3,4,2,10,3,3,9,8,0,8,761.8181818181819,0.8181818181818182,1396.6666666666667,0.0011931750387781887,9.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
19,0,265,25,3,1269,2,57,4,1,4,2994,21221,1,12,3,4,0,1,2,3,1,0,0,1,1497.0,0.5,748.5,0.008347245409015025,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
23,0,373,1,2,1270,4,47,3,1,3,1223,16901,1,22,4,4,1,1,2,3,1,0,0,1,611.5,0.5,407.6666666666667,0.0008169934640522876,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
25,1,599,24,1,1273,3,73,1,1,4,1118,8040,1,14,3,4,0,1,4,3,1,0,1,0,559.0,0.5,559.0,0.021447721179624665,0.5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
26,0,583,4,2,1275,3,53,3,1,4,2875,9973,1,20,4,2,0,8,2,2,8,5,2,2,319.44444444444446,0.8888888888888888,958.3333333333334,0.0013908205841446453,2.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
45,1,1449,2,3,1277,1,94,1,5,2,18824,2493,2,16,3,1,0,26,2,3,24,10,1,11,697.1851851851852,0.8888888888888888,4706.0,0.00010624169986719787,12.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
55,0,177,8,1,1278,4,37,2,4,2,13577,25592,1,15,3,4,1,34,3,3,33,9,15,0,387.9142857142857,0.9428571428571428,6788.5,0.0005891883929886581,2.0625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,1,251,10,2,1279,1,45,2,1,3,2625,25308,1,20,4,3,0,2,2,1,2,2,2,2,875.0,0.6666666666666666,875.0,0.003808073115003808,0.6666666666666666,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,0,168,4,2,1280,4,33,2,5,2,18789,9946,2,14,3,3,1,26,2,3,11,4,0,8,695.8888888888889,0.4074074074074074,6263.0,0.00021287919105907396,11.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,0,131,2,3,1281,3,86,3,2,1,4538,6039,0,12,3,4,0,4,3,3,3,2,0,2,907.6,0.6,1134.5,0.0004406256884776382,3.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
51,0,237,9,3,1282,4,83,3,5,2,19847,19196,4,24,4,1,1,31,5,2,29,10,11,10,620.21875,0.90625,4961.75,0.00045344619105199517,2.4166666666666665,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
59,0,1429,18,4,1283,4,67,3,3,4,10512,20002,6,12,3,4,0,25,6,2,9,7,5,4,404.3076923076923,0.34615384615384615,2102.4,0.0017121658898506611,1.5,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34,0,135,19,3,1285,3,46,3,2,2,4444,22534,4,13,3,3,2,15,2,4,11,8,5,10,277.75,0.6875,1111.0,0.0042744656917885265,1.8333333333333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,0,791,1,4,1286,4,44,3,1,3,2154,6842,0,11,3,3,0,5,2,2,4,2,0,2,359.0,0.6666666666666666,430.8,0.0004640371229698376,4.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
44,0,1199,4,2,1288,3,92,4,5,1,19190,17477,1,14,3,4,2,26,4,2,25,9,14,13,710.7407407407408,0.9259259259259259,6396.666666666667,0.00020843103538116826,1.6666666666666667,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34,0,648,11,3,1289,3,56,2,2,2,4490,21833,4,11,3,4,2,14,5,4,10,9,1,8,299.3333333333333,0.6666666666666666,1122.5,0.002449343130705856,5.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
35,0,735,6,1,1291,3,66,3,1,3,3506,6020,0,14,3,4,0,4,3,3,3,2,2,2,701.2,0.6,1753.0,0.001710863986313088,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
42,0,603,7,4,1292,2,78,4,2,2,2372,5628,6,16,3,4,0,18,2,3,1,0,0,0,124.84210526315789,0.05263157894736842,474.4,0.0029498525073746312,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
43,0,531,4,4,1293,4,56,2,3,4,10231,20364,3,14,3,4,0,23,3,4,21,7,15,17,426.2916666666667,0.875,2046.2,0.00039093041438623924,1.3125,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,429,2,4,1294,3,53,3,2,2,5410,2323,9,11,3,4,0,18,2,3,16,14,5,12,284.7368421052632,0.8421052631578947,1082.0,0.00036961744594344855,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
44,1,621,15,3,1295,1,73,3,3,4,7978,14075,1,11,3,4,1,10,2,3,10,7,0,5,725.2727272727273,0.9090909090909091,1994.5,0.0018799348289259305,10.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0,193,2,3,1296,4,52,2,1,4,3867,14222,1,12,3,2,1,2,2,3,2,2,2,2,1289.0,0.6666666666666666,966.75,0.000517063081695967,0.6666666666666666,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
51,0,968,6,2,1297,2,40,2,1,3,2838,4257,0,14,3,2,0,8,6,2,7,0,7,7,315.3333333333333,0.7777777777777778,946.0,0.0021134202183867557,0.875,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,0,879,9,2,1298,3,72,3,2,3,4695,12858,7,18,3,3,0,10,3,3,8,4,1,7,426.8181818181818,0.7272727272727273,1565.0,0.0019165247018739352,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
29,1,806,7,3,1299,2,39,3,1,3,3339,17285,3,13,3,1,2,10,2,3,7,7,7,7,303.54545454545456,0.6363636363636364,834.75,0.002095808383233533,0.875,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
28,0,640,1,3,1301,4,84,3,1,1,2080,4732,2,11,3,2,0,5,2,2,3,2,1,2,346.6666666666667,0.5,520.0,0.0004805382027871216,1.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
25,0,266,1,3,1303,4,40,3,1,2,2096,18830,1,18,3,4,0,2,3,2,2,2,2,1,698.6666666666666,0.6666666666666666,524.0,0.0004768717215069146,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,0,604,8,3,1304,3,56,4,2,4,6209,11693,1,15,3,3,2,10,4,4,10,7,0,8,564.4545454545455,0.9090909090909091,1552.25,0.0012882447665056361,10.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
45,0,364,25,3,1306,2,83,3,5,2,18061,13035,3,22,4,3,0,22,4,3,0,0,0,0,785.2608695652174,0.0,4515.25,0.0013841213597608239,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,0,412,13,4,1307,3,94,2,4,2,17123,17334,6,13,3,4,2,21,4,3,19,9,15,2,778.3181818181819,0.8636363636363636,3424.6,0.0007591684185937865,1.1875,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
58,0,848,23,4,1308,1,88,3,1,3,2372,26076,1,12,3,4,2,2,3,3,2,2,2,2,790.6666666666666,0.6666666666666666,474.4,0.00969237252423093,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,1,1089,7,2,1309,4,79,3,2,3,4883,22845,1,18,3,1,1,10,3,3,10,4,1,1,443.90909090909093,0.9090909090909091,1627.6666666666667,0.0014332514332514332,5.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
39,1,360,23,3,1310,3,93,3,1,1,3904,22154,0,13,3,1,0,6,2,3,5,2,0,3,557.7142857142857,0.7142857142857143,976.0,0.0058898847631242,5.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
30,0,1138,6,3,1311,1,48,2,2,4,4627,23631,0,12,3,1,1,10,6,3,9,2,6,7,420.6363636363636,0.8181818181818182,1156.75,0.0012964563526361278,1.2857142857142858,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
36,0,325,10,4,1312,4,63,3,3,3,7094,5747,3,12,3,1,0,10,0,3,7,7,1,7,644.9090909090909,0.6363636363636364,1418.8,0.0014094432699083862,3.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
46,0,991,1,2,1314,4,44,3,1,1,3423,22957,6,12,3,3,0,10,3,4,7,6,5,7,311.1818181818182,0.6363636363636364,1141.0,0.0002920560747663551,1.1666666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,0,1476,1,3,1315,3,55,1,2,4,6674,16392,0,11,3,1,3,10,6,3,9,8,7,5,606.7272727272727,0.8181818181818182,1668.5,0.000149812734082397,1.125,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,0,1322,28,3,1317,4,43,3,4,1,16880,22422,4,11,3,2,0,25,2,3,3,2,1,2,649.2307692307693,0.11538461538461539,4220.0,0.0016586695101001125,1.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40,1,299,25,4,1318,4,57,2,3,2,9094,17235,2,12,3,3,0,9,2,3,5,4,1,0,909.4,0.5,1818.8,0.002748763056624519,2.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
52,1,1030,5,3,1319,2,64,3,3,2,8446,21534,9,19,3,3,0,10,2,2,8,7,7,7,767.8181818181819,0.7272727272727273,2111.5,0.0005919261276192731,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
30,0,634,17,4,1321,2,95,3,3,1,11916,25927,1,23,4,4,2,9,2,3,9,1,0,8,1191.6,0.9,2383.2,0.0014265335235378032,9.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
39,0,524,18,2,1322,1,32,3,2,3,4534,13352,0,11,3,1,0,9,6,3,8,7,1,7,453.4,0.8,1511.3333333333333,0.003969128996692392,4.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,0,587,2,4,1324,4,57,3,3,3,9852,8935,1,19,3,1,1,10,5,2,10,8,9,6,895.6363636363636,0.9090909090909091,1970.4,0.00020298386278290876,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,0,256,10,2,1329,3,40,1,2,2,6151,22074,1,13,3,1,0,19,4,3,19,2,11,9,307.55,0.95,2050.3333333333335,0.001625487646293888,1.5833333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31,1,1060,1,3,1331,4,54,3,1,2,2302,8319,1,11,3,1,0,3,2,4,3,2,2,2,575.5,0.75,575.5,0.0004342162396873643,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
44,1,935,3,3,1333,1,89,3,1,1,2362,14669,4,12,3,3,0,10,4,4,3,2,1,2,214.72727272727272,0.2727272727272727,590.5,0.0012695725772323319,1.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
42,0,495,2,1,1334,3,37,3,4,3,17861,26582,0,13,3,4,0,21,3,2,20,8,2,10,811.8636363636364,0.9090909090909091,8930.5,0.00011196954428395476,6.666666666666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
55,0,282,2,2,1336,4,58,1,5,3,19187,6992,4,14,3,4,1,23,5,3,19,9,9,11,799.4583333333334,0.7916666666666666,6395.666666666667,0.00010423181154888472,1.9,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56,0,206,8,4,1338,4,99,3,5,2,19717,4022,6,14,3,1,0,36,4,3,7,3,7,7,532.8918918918919,0.1891891891891892,3943.4,0.00040572066132467795,0.875,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
40,0,458,16,2,1340,3,74,3,1,3,3544,8532,9,16,3,2,1,6,0,3,4,2,0,0,506.2857142857143,0.5714285714285714,1181.3333333333333,0.004513399153737658,4.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34,0,943,9,3,1344,4,86,3,3,4,8500,5494,0,11,3,4,1,10,0,2,9,7,1,6,772.7272727272727,0.8181818181818182,2125.0,0.0010586989765909893,4.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0,523,2,3,1346,3,98,3,2,4,4661,22455,1,13,3,3,0,9,4,3,9,8,8,8,466.1,0.9,1165.25,0.000429000429000429,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41,0,1018,1,3,1349,3,66,3,2,1,4103,4297,0,17,3,4,1,10,2,3,9,3,1,7,373.0,0.8181818181818182,1025.75,0.00024366471734892786,4.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,482,4,4,1350,3,87,3,2,3,4249,2690,1,11,3,2,0,9,3,3,9,6,1,1,424.9,0.9,849.8,0.0009411764705882353,4.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
51,0,770,5,3,1352,3,84,3,4,2,14026,17588,1,11,3,2,1,33,2,3,33,9,0,10,412.52941176470586,0.9705882352941176,3506.5,0.0003564554074285307,33.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
38,0,1009,2,2,1355,2,31,3,2,1,6893,19461,3,15,3,4,1,11,3,3,7,7,1,7,574.4166666666666,0.5833333333333334,2297.6666666666665,0.0002901073397156948,3.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,0,507,15,2,1356,3,66,3,2,1,6125,23553,1,12,3,4,0,10,6,4,10,8,9,6,556.8181818181819,0.9090909090909091,2041.6666666666667,0.002448579823702253,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,0,882,19,1,1358,4,67,3,1,4,3669,9075,3,11,3,3,3,7,6,2,3,2,1,2,458.625,0.375,1834.5,0.0051771117166212535,1.5,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
58,1,601,7,4,1360,3,53,2,3,1,10008,12023,7,14,3,4,0,31,0,2,10,9,5,9,312.75,0.3125,2001.6,0.0006993705664901589,1.6666666666666667,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
40,0,329,1,4,1361,2,88,3,1,2,2387,6762,3,22,4,3,1,7,3,3,4,2,0,3,298.375,0.5,477.4,0.0004187604690117253,4.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
36,0,607,7,3,1362,1,83,4,2,1,4639,2261,2,16,3,4,1,17,2,2,15,7,6,13,257.72222222222223,0.8333333333333334,1159.75,0.0015086206896551724,2.142857142857143,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48,0,855,4,3,1363,4,54,3,3,4,7898,18706,1,11,3,3,0,11,2,3,10,9,0,8,658.1666666666666,0.8333333333333334,1974.5,0.000506393214330928,10.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,0,1291,11,3,1364,3,98,4,1,4,2534,6527,8,14,3,2,1,5,4,3,1,0,0,0,422.3333333333333,0.16666666666666666,633.5,0.004339250493096647,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
51,0,1405,11,2,1367,4,82,2,4,2,13142,24439,3,16,3,2,0,29,1,2,5,2,0,3,438.06666666666666,0.16666666666666666,4380.666666666667,0.0008369474244845164,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
18,0,1124,1,3,1368,4,97,3,1,4,1611,19305,1,15,3,3,0,0,5,4,0,0,0,0,1611.0,0.0,402.75,0.0006203473945409429,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35,0,817,1,3,1369,4,60,2,2,4,5363,10846,0,12,3,2,1,10,0,3,9,7,0,0,487.54545454545456,0.8181818181818182,1340.75,0.00018642803877703205,9.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27,0,793,2,1,1371,4,43,1,2,4,5071,20392,3,20,4,2,0,8,3,3,6,2,0,0,563.4444444444445,0.6666666666666666,2535.5,0.0003943217665615142,6.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
55,1,267,13,4,1372,1,85,4,4,3,13695,9277,6,17,3,3,0,24,2,2,19,7,3,8,547.8,0.76,2739.0,0.0009491822429906542,4.75,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
56,0,1369,23,3,1373,4,68,3,4,2,13402,18235,4,12,3,1,1,33,0,3,19,16,15,9,394.1764705882353,0.5588235294117647,3350.5,0.0017160337237931806,1.1875,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
34,0,999,26,1,1374,1,92,2,1,3,2029,15891,1,20,4,3,3,5,2,3,5,4,0,0,338.1666666666667,0.8333333333333334,1014.5,0.012807881773399015,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40,0,1202,2,1,1375,2,89,4,2,3,6377,13888,5,20,4,2,3,15,0,3,12,11,11,8,398.5625,0.75,3188.5,0.00031357792411414236,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,285,29,3,1377,2,86,3,2,3,5429,17491,4,13,3,1,2,10,1,3,8,7,7,7,493.54545454545456,0.7272727272727273,1357.25,0.005340699815837937,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
31,1,703,2,3,1379,3,90,2,1,4,2785,11882,7,14,3,3,0,3,3,4,1,0,0,0,696.25,0.25,696.25,0.0007178750897343862,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
